# Chunk-averaged data for fix sternForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount c_sternComp
0 20 840
  1 42 5.28118e-05
  2 42 5.15413e-05
  3 42 4.19725e-05
  4 42 4.98463e-05
  5 42 5.19606e-05
  6 42 5.5119e-05
  7 42 4.86014e-05
  8 42 4.79254e-05
  9 42 4.65416e-05
  10 42 6.69176e-05
  11 42 5.98213e-05
  12 42 6.10093e-05
  13 42 5.20433e-05
  14 42 5.02352e-05
  15 42 4.98668e-05
  16 42 4.91408e-05
  17 42 5.19441e-05
  18 42 8.46897e-06
  19 42 4.82992e-05
  20 42 5.5119e-05
100 20 840
  1 42 0.861127
  2 42 -2.38634
  3 42 1.37581
  4 42 1.3423
  5 42 -1.31342
  6 42 -1.52219
  7 42 -0.625673
  8 42 4.23742
  9 42 1.00194
  10 42 1.03544
  11 42 1.26499
  12 42 0.451856
  13 42 1.42431
  14 42 0.540636
  15 42 -0.51716
  16 42 0.304986
  17 42 -0.299208
  18 42 0.866933
  19 42 -0.664635
  20 42 0.571228
200 20 840
  1 42 4.19591
  2 42 0.542739
  3 42 4.21503
  4 42 -2.6107
  5 42 0.30741
  6 42 -0.493043
  7 42 -0.208482
  8 42 2.61487
  9 42 1.89133
  10 42 2.40882
  11 42 0.549249
  12 42 -1.61596
  13 42 5.56908
  14 42 0.137283
  15 42 -1.69636
  16 42 -3.12246
  17 42 4.36427
  18 42 1.16651
  19 42 2.29951
  20 42 -1.71995
300 20 840
  1 42 1.112
  2 42 1.72814
  3 42 2.5735
  4 42 -0.194596
  5 42 4.74126
  6 42 -0.983229
  7 42 2.75265
  8 42 -0.70051
  9 42 2.47662
  10 42 -2.20212
  11 42 0.982384
  12 42 -2.21333
  13 42 0.45623
  14 42 -0.653061
  15 42 1.92552
  16 42 -0.353528
  17 42 -1.36598
  18 42 -1.17509
  19 42 -3.36504
  20 42 1.32231
400 20 840
  1 42 1.56287
  2 42 2.16531
  3 42 3.46903
  4 42 -2.20064
  5 42 3.99361
  6 42 1.83329
  7 42 2.09895
  8 42 -0.485662
  9 42 1.59133
  10 42 -0.148427
  11 42 1.63644
  12 42 1.0944
  13 42 1.77511
  14 42 -0.109884
  15 42 1.84953
  16 42 -1.36421
  17 42 -1.55725
  18 42 -1.48558
  19 42 -0.155184
  20 42 -0.0673355
500 20 840
  1 42 4.33658
  2 42 -1.55367
  3 42 -0.0656984
  4 42 1.34618
  5 42 0.0419046
  6 42 3.54878
  7 42 5.49191
  8 42 1.15016
  9 42 2.74129
  10 42 -0.616593
  11 42 0.456406
  12 42 -0.787762
  13 42 1.09546
  14 42 0.755619
  15 42 2.0647
  16 42 -1.98672
  17 42 1.31141
  18 42 0.635928
  19 42 5.82984
  20 42 -2.64664
600 20 840
  1 42 1.18622
  2 42 -0.493259
  3 42 2.31736
  4 42 0.689698
  5 42 2.80368
  6 42 1.95196
  7 42 -2.25251
  8 42 -0.101151
  9 42 -1.12246
  10 42 -3.96878
  11 42 -0.600558
  12 42 0.678964
  13 42 -0.547317
  14 42 -0.317075
  15 42 3.73981
  16 42 0.669202
  17 42 2.5085
  18 42 1.87164
  19 42 2.43783
  20 42 -5.79332
700 20 840
  1 42 -0.919446
  2 42 2.30869
  3 42 2.96079
  4 42 1.70754
  5 42 -0.506683
  6 42 1.11669
  7 42 0.176394
  8 42 0.927057
  9 42 1.00888
  10 42 1.27334
  11 42 0.167522
  12 42 2.97999
  13 42 0.495612
  14 42 1.29998
  15 42 -0.566761
  16 42 -2.21439
  17 42 -0.432309
  18 42 1.1647
  19 42 3.53338
  20 42 -0.122203
800 20 840
  1 42 0.44059
  2 42 2.64448
  3 42 -0.753155
  4 42 -0.947826
  5 42 1.70305
  6 42 1.9836
  7 42 -0.324179
  8 42 2.0383
  9 42 -1.17758
  10 42 4.04059
  11 42 1.21915
  12 42 -2.10359
  13 42 -1.04502
  14 42 -0.14428
  15 42 1.07996
  16 42 4.21286
  17 42 -0.110292
  18 42 -1.37417
  19 42 -5.07511
  20 42 4.87309
900 20 840
  1 42 1.15863
  2 42 2.68078
  3 42 -0.788902
  4 42 -0.047901
  5 42 -1.4321
  6 42 -0.344673
  7 42 -2.56212
  8 42 0.764797
  9 42 2.15105
  10 42 2.29151
  11 42 -0.238807
  12 42 1.59402
  13 42 -1.5643
  14 42 -0.918736
  15 42 -0.483371
  16 42 1.13056
  17 42 -1.60627
  18 42 4.39722
  19 42 -3.1618
  20 42 2.57616
1000 20 840
  1 42 -3.35012
  2 42 -1.62061
  3 42 2.44736
  4 42 3.17196
  5 42 0.82272
  6 42 -1.84775
  7 42 -2.08799
  8 42 0.76277
  9 42 -0.295404
  10 42 -1.03823
  11 42 0.966734
  12 42 2.96672
  13 42 -1.53144
  14 42 0.503593
  15 42 0.20273
  16 42 3.09232
  17 42 3.36226
  18 42 0.509782
