# Chunk-averaged data for fix bowForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount c_bowComp
0 20 840
  1 42 0.138226
  2 42 0.138226
  3 42 0.138226
  4 42 0.138226
  5 42 0.138226
  6 42 0.138226
  7 42 0.138226
  8 42 0.138226
  9 42 0.138226
  10 42 0.138226
  11 42 0.138226
  12 42 0.138226
  13 42 0.138226
  14 42 0.138226
  15 42 0.138226
  16 42 0.138226
  17 42 0.138226
  18 42 0.138226
  19 42 0.138226
  20 42 0.138226
100 20 840
  1 42 0.214757
  2 42 0.298673
  3 42 0.788784
  4 42 0.785142
  5 42 0.121752
  6 42 1.24922
  7 42 -0.665608
  8 42 0.107328
  9 42 0.689144
  10 42 -0.0907625
  11 42 0.726837
  12 42 0.0599577
  13 42 0.318567
  14 42 -0.116675
  15 42 -0.37158
  16 42 -0.64999
  17 42 -0.31629
  18 42 0.18387
  19 42 0.267851
  20 42 -0.0303898
200 20 840
  1 42 -0.0432413
  2 42 -0.286031
  3 42 0.845059
  4 42 0.790604
  5 42 0.68026
  6 42 0.501582
  7 42 -0.330151
  8 42 0.547147
  9 42 -0.757
  10 42 -0.94007
  11 42 -0.307858
  12 42 0.126185
  13 42 0.450538
  14 42 0.906413
  15 42 0.30732
  16 42 0.301111
  17 42 1.55444
  18 42 0.61076
  19 42 1.62374
  20 42 -1.24462
300 20 840
  1 42 -0.408954
  2 42 -0.290634
  3 42 -0.703059
  4 42 -0.56312
  5 42 0.599612
  6 42 0.0787573
  7 42 -0.380752
  8 42 -0.750757
  9 42 0.821405
  10 42 1.02918
  11 42 -0.177487
  12 42 0.0707756
  13 42 -0.126515
  14 42 0.379639
  15 42 -0.767392
  16 42 0.575524
  17 42 -0.411543
  18 42 1.03816
  19 42 -0.780614
  20 42 0.806963
400 20 840
  1 42 0.541141
  2 42 0.144538
  3 42 0.353884
  4 42 0.136603
  5 42 -0.323973
  6 42 -0.209309
  7 42 0.302102
  8 42 -0.247815
  9 42 0.162952
  10 42 -0.248923
  11 42 0.77844
  12 42 0.406375
  13 42 -0.238734
  14 42 -0.188295
  15 42 0.6357
  16 42 1.2166
  17 42 -0.405376
  18 42 0.624446
  19 42 -0.384115
  20 42 -0.889251
500 20 840
  1 42 1.11041
  2 42 -0.567424
  3 42 0.224499
  4 42 -0.46557
  5 42 0.697742
  6 42 1.10992
  7 42 -0.0447541
  8 42 0.707968
  9 42 -0.422466
  10 42 -0.362791
  11 42 -0.0837264
  12 42 0.837979
  13 42 -0.0391503
  14 42 -0.064699
  15 42 0.418569
  16 42 -0.146843
  17 42 -1.01906
  18 42 -0.00445708
  19 42 0.769122
  20 42 -0.00246752
600 20 840
  1 42 -0.767994
  2 42 1.03856
  3 42 -0.263634
  4 42 0.172393
  5 42 1.13555
  6 42 -1.10058
  7 42 -0.256323
  8 42 0.16887
  9 42 -0.221114
  10 42 1.36422
  11 42 0.0433895
  12 42 0.00872246
  13 42 0.34665
  14 42 -0.0644017
  15 42 -0.474713
  16 42 0.176213
  17 42 -0.278072
  18 42 -1.16472
  19 42 0.552709
  20 42 0.846165
700 20 840
  1 42 -0.0770755
  2 42 0.0820504
  3 42 -0.549848
  4 42 0.254671
  5 42 0.526865
  6 42 -0.729276
  7 42 0.900809
  8 42 0.13149
  9 42 -0.878555
  10 42 -0.589975
  11 42 0.923322
  12 42 -1.04473
  13 42 0.52283
  14 42 -0.276379
  15 42 -0.264607
  16 42 0.0463437
  17 42 0.496698
  18 42 -0.948821
  19 42 0.151437
  20 42 0.136311
800 20 840
  1 42 -0.0690485
  2 42 0.0109519
  3 42 -0.694742
  4 42 -0.765599
  5 42 -1.08664
  6 42 0.309219
  7 42 -1.02678
  8 42 0.151816
  9 42 0.0816199
  10 42 0.939203
  11 42 0.336267
  12 42 -0.0174481
  13 42 -0.592636
  14 42 0.759905
  15 42 -0.562797
  16 42 1.20652
  17 42 0.992397
  18 42 0.249473
  19 42 0.103247
  20 42 -0.0637136
900 20 840
  1 42 0.147681
  2 42 -0.729499
  3 42 0.0118439
  4 42 0.313293
  5 42 -0.226631
  6 42 -0.150079
  7 42 0.823072
  8 42 -0.0361748
  9 42 0.450186
  10 42 0.100454
  11 42 0.754375
  12 42 -0.482456
  13 42 -1.42248
  14 42 -0.904561
  15 42 0.858252
  16 42 -0.451875
  17 42 -0.494602
  18 42 0.629601
  19 42 0.75104
  20 42 0.0501712
1000 20 840
  1 42 0.250396
  2 42 -0.193977
  3 42 0.243339
  4 42 0.18053
  5 42 0.0241622
  6 42 0.182289
  7 42 -0.0281067
  8 42 0.816317
  9 42 0.898377
  10 42 -0.0308307
  11 42 0.532089
  12 42 1.08768
  13 42 0.487749
  14 42 0.0376625
  15 42 0.422712
  16 42 0.0246562
  17 42 -0.154279
  18 42 1.31935
  19 42 0.042197
  20 42 0.533177
1100 20 840
  1 42 0.54851
  2 42 0.211829
  3 42 0.245729
  4 42 -0.385022
  5 42 0.38988
  6 42 0.390972
  7 42 0.202549
  8 42 0.9671
  9 42 0.0951255
  10 42 0.0456426
  11 42 -0.0142036
  12 42 1.39892
  13 42 1.0023
  14 42 0.194166
  15 42 -0.0326805
  16 42 0.411381
  17 42 0.538848
  18 42 0.429934
  19 42 0.640995
  20 42 0.140788
1200 20 840
  1 42 0.556077
  2 42 -0.742635
  3 42 -0.396267
  4 42 0.738059
  5 42 0.649518
  6 42 0.347394
  7 42 1.32431
  8 42 -0.0924337
  9 42 -0.477153
  10 42 -0.0518743
  11 42 -0.29342
  12 42 -0.322711
  13 42 -0.31513
  14 42 -0.217279
  15 42 0.0341494
  16 42 -0.730652
  17 42 0.241484
