# Chunk-averaged data for fix bowForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount c_bowComp
0 20 840
  1 42 0.109844
  2 42 0.109844
  3 42 0.109844
  4 42 0.109844
  5 42 0.109844
  6 42 0.109844
  7 42 0.109844
  8 42 0.109844
  9 42 0.109844
  10 42 0.109844
  11 42 0.109844
  12 42 0.109844
  13 42 0.109844
  14 42 0.109844
  15 42 0.109844
  16 42 0.109844
  17 42 0.109844
  18 42 0.109844
  19 42 0.109844
  20 42 0.109844
100 20 840
  1 42 1.31182
  2 42 0.442146
  3 42 0.936007
  4 42 -1.04048
  5 42 -1.38207
  6 42 0.744856
  7 42 -0.027045
  8 42 1.26532
  9 42 1.24568
  10 42 1.36563
  11 42 0.408293
  12 42 -0.967802
  13 42 -2.33056
  14 42 -0.710533
  15 42 0.77368
  16 42 1.00376
  17 42 -1.0688
  18 42 -0.056006
  19 42 -2.5477
  20 42 2.35092
200 20 840
  1 42 -1.54143
  2 42 -0.988453
  3 42 -1.0402
  4 42 -1.22669
  5 42 -0.637735
  6 42 -1.37377
  7 42 -0.0413621
  8 42 1.12113
  9 42 -0.743862
  10 42 -1.34802
  11 42 0.159229
  12 42 0.897157
  13 42 0.335237
  14 42 0.564766
  15 42 -0.503398
  16 42 0.441098
  17 42 0.0191311
  18 42 0.256556
  19 42 -0.727668
  20 42 -1.72288
300 20 840
  1 42 -1.55369
  2 42 -1.55883
  3 42 -0.135393
  4 42 -0.549414
  5 42 1.15935
  6 42 -0.458029
  7 42 -1.19022
  8 42 -1.25975
  9 42 0.864293
  10 42 0.0309895
  11 42 1.72191
  12 42 1.6634
  13 42 -0.501097
  14 42 1.80116
  15 42 1.06319
  16 42 -0.201977
  17 42 -0.0808971
  18 42 -2.09508
  19 42 -0.0676825
  20 42 0.670343
400 20 840
  1 42 -0.0656053
  2 42 -0.147924
  3 42 -3.70852
  4 42 1.02471
  5 42 -4.26484
  6 42 -0.138371
  7 42 -0.871577
  8 42 0.278957
  9 42 0.360342
  10 42 2.87241
  11 42 0.115193
  12 42 1.05863
  13 42 2.21176
  14 42 0.375714
  15 42 0.118985
  16 42 -1.30005
  17 42 -0.126645
  18 42 -0.485426
  19 42 1.10322
  20 42 -3.04882
500 20 840
  1 42 -1.41451
  2 42 -1.33062
  3 42 -0.0297427
  4 42 -1.72996
  5 42 -0.460027
  6 42 -2.69403
  7 42 0.466092
  8 42 0.49659
  9 42 -0.323091
  10 42 1.9793
  11 42 -0.863992
  12 42 0.951917
  13 42 -1.17683
  14 42 -1.25332
  15 42 2.09367
  16 42 0.910878
  17 42 -3.04504
  18 42 -1.82054
  19 42 0.602503
  20 42 0.300565
600 20 840
  1 42 0.429945
  2 42 1.66564
  3 42 -2.17462
  4 42 -1.01694
  5 42 2.42596
  6 42 -2.27878
  7 42 -0.638088
  8 42 -1.3903
  9 42 1.06256
  10 42 2.29829
  11 42 1.72776
  12 42 -0.300185
  13 42 -1.53915
  14 42 -0.866652
  15 42 1.72545
  16 42 -0.0108836
  17 42 -0.205977
  18 42 -0.673532
  19 42 2.38148
  20 42 -0.18982
700 20 840
  1 42 0.595073
  2 42 -1.17306
  3 42 -1.71196
  4 42 0.511181
  5 42 1.44675
  6 42 1.1177
  7 42 1.3583
  8 42 -1.10362
  9 42 0.0270741
  10 42 -1.91433
  11 42 -0.0856939
  12 42 -2.13329
  13 42 1.50051
  14 42 0.970652
  15 42 -2.83035
  16 42 -0.154795
  17 42 1.69005
  18 42 -0.354748
  19 42 -0.850472
  20 42 0.742218
800 20 840
  1 42 1.05641
  2 42 -0.00555183
  3 42 -0.994926
  4 42 1.10901
  5 42 -0.465336
  6 42 1.12224
  7 42 -2.11648
  8 42 0.114949
  9 42 -0.0687063
  10 42 -0.341924
  11 42 2.59839
  12 42 1.49153
  13 42 -1.90157
  14 42 1.55606
  15 42 -0.514415
  16 42 1.42029
  17 42 0.154273
  18 42 1.27323
  19 42 0.656927
  20 42 0.793654
900 20 840
  1 42 0.908745
  2 42 -0.838282
  3 42 2.36982
  4 42 0.626842
  5 42 0.127628
  6 42 -1.30408
  7 42 -0.616918
  8 42 2.10421
  9 42 -0.0837788
  10 42 -0.526831
  11 42 0.4219
  12 42 -0.430199
  13 42 -0.452546
  14 42 -1.23893
  15 42 -2.04585
  16 42 0.257566
  17 42 1.04402
  18 42 1.6684
  19 42 -0.479836
  20 42 2.40863
1000 20 840
  1 42 1.38398
  2 42 -0.0910728
  3 42 0.127868
  4 42 0.0882557
  5 42 0.269031
  6 42 -0.0550238
  7 42 -0.278701
  8 42 0.381958
  9 42 -0.811953
  10 42 -0.317479
  11 42 -0.352524
  12 42 -1.19449
  13 42 -0.0626675
  14 42 -0.769095
  15 42 -1.92019
  16 42 -1.72333
  17 42 -0.46767
  18 42 3.2985
  19 42 -2.21199
  20 42 1.88126
1100 20 840
  1 42 0.594163
  2 42 1.67834
  3 42 2.73515
  4 42 -0.0573745
  5 42 2.64492
  6 42 1.19771
  7 42 0.898099
  8 42 0.629331
  9 42 -1.07414
  10 42 0.68068
  11 42 0.214228
  12 42 0.904719
  13 42 0.996017
  14 42 -0.220569
  15 42 0.342803
  16 42 2.05871
  17 42 1.57973
  18 42 1.00154
  19 42 0.0492379
  20 42 0.705878
1200 20 840
  1 42 0.670724
  2 42 -1.6472
  3 42 0.221206
  4 42 1.76603
  5 42 0.779963
  6 42 0.994177
  7 42 1.62902
  8 42 0.0578157
  9 42 1.46251
  10 42 -0.187665
  11 42 1.03455
  12 42 -0.997975
  13 42 2.25284
  14 42 0.614568
  15 42 -0.389322
  16 42 -2.27491
  17 42 -0.433817
  18 42 0.738534
  19 42 3.88029
  20 42 -0.0988593
1300 20 840
  1 42 -0.923188
  2 42 1.54462
  3 42 3.88057
  4 42 -1.77749
  5 42 -1.49238
  6 42 -0.253329
  7 42 2.36599
  8 42 0.618394
  9 42 0.430709
  10 42 -0.268751
  11 42 -0.649403
  12 42 -0.404614
  13 42 0.14333
  14 42 0.122715
  15 42 -0.00660987
  16 42 0.650914
  17 42 1.76895
  18 42 -1.18242
  19 42 -0.125027
  20 42 -0.526588
1400 20 840
  1 42 0.182557
  2 42 -0.889926
  3 42 -0.976795
  4 42 -0.358694
  5 42 -1.08314
  6 42 0.941527
  7 42 0.405209
  8 42 0.908589
  9 42 1.4775
  10 42 -2.76689
  11 42 1.64016
  12 42 2.83538
  13 42 -0.396712
  14 42 0.15082
  15 42 1.18853
  16 42 -0.98514
  17 42 -0.770002
  18 42 -2.5723
  19 42 2.58633
  20 42 -0.655427
1500 20 840
  1 42 -1.46113
  2 42 0.171701
  3 42 -0.355301
  4 42 0.0696961
  5 42 -0.118126
  6 42 0.144384
  7 42 2.49272
  8 42 0.629756
  9 42 -0.511378
  10 42 1.32841
