# Chunk-averaged data for fix bowForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount c_bowComp
0 20 840
  1 42 0.106806
  2 42 0.106806
  3 42 0.106806
  4 42 0.106806
  5 42 0.106806
  6 42 0.106806
  7 42 0.106806
  8 42 0.106806
  9 42 0.106806
  10 42 0.106806
  11 42 0.106806
  12 42 0.106806
  13 42 0.106806
  14 42 0.106806
  15 42 0.106806
  16 42 0.106806
  17 42 0.106806
  18 42 0.106806
  19 42 0.106806
  20 42 0.106806
100 20 840
  1 42 1.70492
  2 42 0.471297
  3 42 0.510505
  4 42 -1.51528
  5 42 -1.32046
  6 42 0.709653
  7 42 0.429246
  8 42 1.30774
  9 42 1.32797
  10 42 1.70283
  11 42 0.348859
  12 42 -0.888284
  13 42 -2.87562
  14 42 -0.373609
  15 42 0.696081
  16 42 1.2469
  17 42 -1.09886
  18 42 -0.194164
  19 42 -3.05628
  20 42 2.67866
200 20 840
  1 42 -1.81248
  2 42 -0.970412
  3 42 -1.3513
  4 42 -1.74919
  5 42 -0.710689
  6 42 -1.83314
  7 42 0.224171
  8 42 0.969435
  9 42 -0.299011
  10 42 -1.25616
  11 42 0.183683
  12 42 1.08543
  13 42 0.248908
  14 42 0.446815
  15 42 -0.752154
  16 42 0.323101
  17 42 -0.167762
  18 42 0.143086
  19 42 -1.18456
  20 42 -1.56048
300 20 840
  1 42 -1.681
  2 42 -1.43364
  3 42 0.131327
  4 42 -0.490184
  5 42 1.29233
  6 42 -0.799842
  7 42 -0.964309
  8 42 -1.26071
  9 42 0.85374
  10 42 -0.302058
  11 42 1.86398
  12 42 1.80664
  13 42 -0.626125
  14 42 2.02736
  15 42 1.43099
  16 42 -0.377058
  17 42 -0.00874057
  18 42 -2.82338
  19 42 0.0837476
  20 42 0.597802
400 20 840
  1 42 -0.14856
  2 42 -0.0751947
  3 42 -4.0853
  4 42 1.05369
  5 42 -4.82264
  6 42 -0.270154
  7 42 -0.866395
  8 42 0.310352
  9 42 0.557355
  10 42 3.41396
  11 42 -0.0762902
  12 42 1.20933
  13 42 2.59454
  14 42 0.56176
  15 42 0.0619627
  16 42 -1.98791
  17 42 -0.00242076
  18 42 -0.7408
  19 42 1.45408
  20 42 -3.2085
500 20 840
  1 42 -1.90319
  2 42 -1.28786
  3 42 0.200013
  4 42 -2.012
  5 42 -0.678709
  6 42 -3.50544
  7 42 0.515419
  8 42 0.208919
  9 42 -0.147442
  10 42 2.42227
  11 42 -0.898351
  12 42 0.992594
  13 42 -1.39092
  14 42 -1.49202
  15 42 2.2776
  16 42 1.05482
  17 42 -3.47914
  18 42 -2.10115
  19 42 0.541861
  20 42 0.2788
600 20 840
  1 42 0.476585
  2 42 1.55706
  3 42 -2.56046
  4 42 -1.27042
  5 42 2.5291
  6 42 -2.79774
  7 42 -0.684704
  8 42 -1.7607
  9 42 1.03698
  10 42 2.40536
  11 42 1.95475
  12 42 -0.328462
  13 42 -1.94299
  14 42 -1.26787
  15 42 1.98774
  16 42 -0.288379
  17 42 -0.349345
  18 42 -0.70222
  19 42 2.51079
  20 42 -0.669362
700 20 840
  1 42 0.585981
  2 42 -1.31164
  3 42 -1.53822
  4 42 0.393673
  5 42 1.39609
  6 42 1.37574
  7 42 1.3035
  8 42 -1.42027
  9 42 0.156269
  10 42 -2.00274
  11 42 -0.247917
  12 42 -2.23654
  13 42 1.28741
  14 42 1.18246
  15 42 -3.07493
  16 42 -0.104701
  17 42 1.77634
  18 42 -0.413289
  19 42 -1.18329
  20 42 0.569413
800 20 840
  1 42 1.23727
  2 42 -0.362557
  3 42 -1.40029
  4 42 1.62175
  5 42 -0.381316
  6 42 1.18278
  7 42 -2.50995
  8 42 0.137712
  9 42 -0.0126245
  10 42 -0.604583
  11 42 3.13765
  12 42 1.36762
  13 42 -1.95539
  14 42 1.79255
  15 42 -0.829958
  16 42 1.09864
  17 42 -0.0517211
  18 42 1.38697
  19 42 0.328924
  20 42 0.940963
900 20 840
  1 42 0.893394
  2 42 -1.00719
  3 42 2.32353
  4 42 0.640007
  5 42 0.124778
  6 42 -1.5941
  7 42 -1.2535
  8 42 2.26742
  9 42 -0.0425502
  10 42 -0.534092
  11 42 0.923736
  12 42 -0.665928
  13 42 -0.430466
  14 42 -1.03892
  15 42 -2.63425
  16 42 0.456333
  17 42 1.30399
  18 42 1.67017
  19 42 -0.870867
  20 42 2.63791
1000 20 840
  1 42 1.57724
  2 42 -0.436499
  3 42 -0.187195
  4 42 -0.00761243
  5 42 -0.0661922
  6 42 -0.351343
  7 42 -0.764931
  8 42 0.372938
  9 42 -1.17936
  10 42 -0.0483473
  11 42 0.0228258
  12 42 -1.91674
  13 42 -0.417905
  14 42 -0.979638
  15 42 -2.45907
  16 42 -1.91115
  17 42 -0.3481
  18 42 3.67641
  19 42 -2.61954
  20 42 2.14936
1100 20 840
  1 42 0.635785
  2 42 1.49166
  3 42 2.78344
  4 42 0.231522
  5 42 2.9663
  6 42 1.13073
  7 42 0.379429
  8 42 0.725316
  9 42 -1.26886
  10 42 1.0234
  11 42 0.826948
  12 42 0.502756
  13 42 0.646961
  14 42 -0.447632
  15 42 0.076844
  16 42 2.04025
  17 42 1.60976
  18 42 1.259
  19 42 -0.19315
  20 42 0.759696
1200 20 840
  1 42 0.897149
  2 42 -1.68584
  3 42 0.403936
  4 42 1.96864
  5 42 0.89904
  6 42 1.09129
  7 42 1.03813
