# Chunk-averaged data for fix bowForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount c_bowComp
0 20 840
  1 42 0.120258
  2 42 0.120258
  3 42 0.120258
  4 42 0.120258
  5 42 0.120258
  6 42 0.120258
  7 42 0.120258
  8 42 0.120258
  9 42 0.120258
  10 42 0.120258
  11 42 0.120258
  12 42 0.120258
  13 42 0.120258
  14 42 0.120258
  15 42 0.120258
  16 42 0.120258
  17 42 0.120258
  18 42 0.120258
  19 42 0.120258
  20 42 0.120258
100 20 840
  1 42 0.496675
  2 42 0.291193
  3 42 1.31035
  4 42 0.0414656
  5 42 -1.04647
  6 42 0.877382
  7 42 -0.688953
  8 42 0.734457
  9 42 0.945871
  10 42 0.38366
  11 42 0.748781
  12 42 -0.927224
  13 42 -0.702276
  14 42 -1.11293
  15 42 0.524757
  16 42 0.328269
  17 42 -0.894836
  18 42 0.0228744
  19 42 -0.849827
  20 42 1.16986
200 20 840
  1 42 -0.830614
  2 42 -0.909403
  3 42 -0.0986023
  4 42 0.241131
  5 42 -0.153426
  6 42 -0.192293
  7 42 -0.566641
  8 42 0.965406
  9 42 -1.14779
  10 42 -1.31979
  11 42 -0.287082
  12 42 0.562656
  13 42 0.612037
  14 42 0.999235
  15 42 -0.148439
  16 42 0.515991
  17 42 0.575225
  18 42 0.536821
  19 42 0.479941
  20 42 -1.81021
300 20 840
  1 42 -1.16394
  2 42 -1.58934
  3 42 -0.503035
  4 42 -0.69188
  5 42 0.792326
  6 42 0.258536
  7 42 -1.16783
  8 42 -1.03743
  9 42 0.744791
  10 42 0.816743
  11 42 0.653922
  12 42 0.935683
  13 42 -0.00890662
  14 42 0.942697
  15 42 -0.148305
  16 42 0.115396
  17 42 -0.338331
  18 42 -0.152437
  19 42 -0.426062
  20 42 0.792482
400 20 840
  1 42 0.119718
  2 42 -0.133356
  3 42 -2.06196
  4 42 0.804566
  5 42 -2.56896
  6 42 0.077878
  7 42 -0.344609
  8 42 0.316991
  9 42 -0.072115
  10 42 1.31142
  11 42 0.288474
  12 42 0.609491
  13 42 1.04915
  14 42 0.165629
  15 42 0.333195
  16 42 0.120711
  17 42 -0.325833
  18 42 0.161168
  19 42 0.364606
  20 42 -2.36211
500 20 840
  1 42 -0.0675533
  2 42 -1.15857
  3 42 -0.175677
  4 42 -0.980668
  5 42 0.148811
  6 42 -0.197746
  7 42 0.451641
  8 42 0.925349
  9 42 -0.679322
  10 42 0.686727
  11 42 -0.721028
  12 42 0.831797
  13 42 -0.587123
  14 42 -0.599255
  15 42 1.1355
  16 42 0.184258
  17 42 -1.87445
  18 42 -0.779123
  19 42 0.978407
  20 42 0.106559
600 20 840
  1 42 -0.0563524
  2 42 1.64577
  3 42 -0.635208
  4 42 -0.46268
  5 42 1.98162
  6 42 -1.22351
  7 42 -0.166377
  8 42 -0.300551
  9 42 0.537329
  10 42 1.69927
  11 42 0.391762
  12 42 -0.295796
  13 42 -0.264615
  14 42 -0.176475
  15 42 0.650252
  16 42 0.219749
  17 42 0.0902211
  18 42 -0.876959
  19 42 1.57478
  20 42 0.77492
700 20 840
  1 42 0.395982
  2 42 -0.598535
  3 42 -1.34429
  4 42 0.436065
  5 42 1.18019
  6 42 0.0775612
  7 42 1.21503
  8 42 -0.552431
  9 42 -0.641706
  10 42 -1.17519
