# Chunk-averaged data for fix sternForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount c_sternComp
0 20 840
  1 42 -0.143713
  2 42 -0.143713
  3 42 -0.143713
  4 42 -0.143713
  5 42 -0.143713
  6 42 -0.143713
  7 42 -0.143713
  8 42 -0.143713
  9 42 -0.143713
  10 42 -0.143713
  11 42 -0.143713
  12 42 -0.143713
  13 42 -0.143713
  14 42 -0.143713
  15 42 -0.143713
  16 42 -0.143713
  17 42 -0.143713
  18 42 -0.143713
  19 42 -0.143713
  20 42 -0.143713
100 20 840
  1 42 -0.176642
  2 42 0.164063
  3 42 -0.332294
  4 42 -0.885855
  5 42 -0.400383
  6 42 0.402058
  7 42 -0.265471
  8 42 0.666721
  9 42 0.859725
  10 42 -0.404156
  11 42 -0.311443
  12 42 0.537193
  13 42 0.67962
  14 42 0.200529
  15 42 -0.741029
  16 42 0.191415
  17 42 -0.0946966
  18 42 0.461736
  19 42 -0.548545
  20 42 0.352345
200 20 840
  1 42 -0.152786
  2 42 -0.205171
  3 42 -0.52773
  4 42 -0.257307
  5 42 0.0282556
  6 42 0.204393
  7 42 1.34815
  8 42 0.0728666
  9 42 -0.00501204
  10 42 -0.0756162
  11 42 -0.760759
  12 42 -0.442999
  13 42 -1.15063
  14 42 -0.85913
  15 42 0.405893
  16 42 -0.70873
  17 42 -0.552386
  18 42 0.146514
  19 42 1.06753
  20 42 -0.158906
300 20 840
  1 42 0.206817
  2 42 -0.390778
  3 42 -1.25814
  4 42 -0.656743
  5 42 -1.30014
  6 42 0.779702
  7 42 -0.926736
  8 42 0.444507
  9 42 -0.551719
  10 42 1.12621
  11 42 -0.648678
  12 42 -0.736722
  13 42 0.49318
  14 42 0.370957
  15 42 -1.33592
  16 42 -0.10129
  17 42 1.13494
  18 42 0.642481
  19 42 0.574005
  20 42 0.0162213
400 20 840
  1 42 0.131323
  2 42 -0.191071
  3 42 -0.160358
  4 42 0.365082
  5 42 -0.00844332
  6 42 -0.475667
  7 42 0.0376517
  8 42 0.422273
  9 42 -0.813489
  10 42 -0.639156
  11 42 0.647106
  12 42 -1.34105
  13 42 -0.324579
  14 42 -0.596748
  15 42 -0.516417
  16 42 -1.13151
  17 42 0.648267
  18 42 0.0110933
  19 42 0.201761
  20 42 0.0691169
500 20 840
  1 42 -1.47287
  2 42 0.273892
  3 42 -1.59737
  4 42 0.294525
  5 42 -0.110053
  6 42 -1.56548
  7 42 -1.30146
  8 42 0.261129
  9 42 -0.949958
  10 42 1.05961
  11 42 0.659068
  12 42 0.616218
  13 42 -1.00874
  14 42 -0.482891
  15 42 -0.183951
  16 42 -0.0961713
  17 42 -0.140936
  18 42 -0.507858
  19 42 -0.461745
  20 42 0.625329
600 20 840
  1 42 -0.875282
  2 42 -1.15031
  3 42 -0.981093
  4 42 -0.600321
  5 42 -1.3107
  6 42 -0.259962
  7 42 0.0603043
  8 42 0.657033
  9 42 -0.363116
  10 42 -0.0486658
  11 42 -0.378918
  12 42 0.0867797
  13 42 -0.141902
  14 42 -0.677485
  15 42 -0.572541
  16 42 0.128029
  17 42 -1.61206
  18 42 -0.121236
  19 42 -0.202606
  20 42 0.530684
700 20 840
  1 42 -1.03072
  2 42 0.0584205
  3 42 0.785762
  4 42 -0.255894
  5 42 -0.500226
  6 42 -1.66346
  7 42 -0.528737
  8 42 0.137002
  9 42 -0.478252
  10 42 -0.881115
  11 42 0.0196731
  12 42 -0.724609
  13 42 -0.281407
  14 42 -1.2903
  15 42 0.301868
  16 42 0.652011
  17 42 -0.533383
  18 42 -0.925254
  19 42 -0.93736
  20 42 -0.598481
800 20 840
  1 42 -0.716302
  2 42 -0.0212592
  3 42 -0.491758
  4 42 -0.759139
  5 42 0.981298
  6 42 -0.218909
  7 42 -0.201724
  8 42 -1.25475
  9 42 0.152647
  10 42 0.895174
  11 42 -0.675452
  12 42 -0.0113581
  13 42 0.00708897
  14 42 -0.0463971
  15 42 -1.62539
  16 42 0.297093
  17 42 -0.928994
  18 42 0.333437
  19 42 -0.604556
  20 42 0.12715
900 20 840
  1 42 -0.388239
  2 42 -0.966139
  3 42 0.944183
  4 42 -0.0657987
  5 42 0.47385
  6 42 0.218944
  7 42 0.34925
  8 42 0.0384028
  9 42 -1.15711
  10 42 -0.815228
  11 42 -0.410111
  12 42 0.498298
  13 42 0.202052
  14 42 0.270882
  15 42 -0.706278
  16 42 0.711752
  17 42 1.16921
  18 42 -0.744103
  19 42 1.31074
  20 42 -0.798865
1000 20 840
  1 42 0.16431
  2 42 0.287471
  3 42 0.723991
  4 42 -0.0589419
  5 42 0.20916
  6 42 1.18306
  7 42 -0.329773
  8 42 -0.037878
  9 42 -0.0300409
  10 42 -0.118267
  11 42 0.387509
  12 42 0.460246
  13 42 -0.0847226
  14 42 0.00258071
  15 42 -0.625299
  16 42 -0.0383293
  17 42 -1.22897
  18 42 -1.08864
  19 42 -0.291402
  20 42 -0.0126974
1100 20 840
  1 42 0.09831
  2 42 0.575351
  3 42 -0.391421
  4 42 -1.27689
  5 42 0.216409
  6 42 0.276751
  7 42 -0.36731
  8 42 -0.651691
  9 42 -0.0866398
  10 42 0.0135626
  11 42 0.753414
  12 42 0.80707
  13 42 -0.105762
  14 42 0.56519
  15 42 -0.365007
  16 42 -0.155538
  17 42 -0.594151
  18 42 0.983648
  19 42 -0.22494
  20 42 -0.0219857
1200 20 840
  1 42 -0.0112542
  2 42 -0.27553
  3 42 -0.102219
  4 42 -0.375952
  5 42 0.949113
  6 42 0.132671
  7 42 -0.419698
  8 42 -0.217875
  9 42 -1.19438
  10 42 -0.418194
  11 42 -0.619121
  12 42 0.0825901
  13 42 -0.00541142
  14 42 0.313289
  15 42 0.511093
  16 42 0.332455
  17 42 0.328195
  18 42 0.651225
  19 42 1.0932
  20 42 -0.450886
1300 20 840
  1 42 -0.228779
  2 42 -1.24877
  3 42 0.0817397
  4 42 0.435926
  5 42 -0.565386
  6 42 0.0167954
  7 42 -0.891356
  8 42 -0.307465
  9 42 0.759255
  10 42 0.336769
  11 42 -0.178684
  12 42 0.2606
  13 42 -0.48046
  14 42 -1.25382
  15 42 -0.893811
  16 42 -0.397347
  17 42 -0.982681
  18 42 0.379198
  19 42 0.514908
  20 42 -0.332585
1400 20 840
  1 42 0.275042
  2 42 -0.0614635
  3 42 0.224286
  4 42 -0.346
  5 42 -1.06884
  6 42 -0.649417
  7 42 -0.0925565
  8 42 0.191765
  9 42 -0.738024
  10 42 -0.579203
  11 42 0.0990416
  12 42 0.105787
  13 42 -0.988426
  14 42 -1.07604
  15 42 0.642066
  16 42 -0.798341
  17 42 0.0637497
  18 42 0.549098
  19 42 0.00402434
  20 42 -1.76575
1500 20 840
  1 42 0.206175
  2 42 -0.489272
  3 42 -1.3
  4 42 -0.880312
  5 42 0.16608
  6 42 -0.587456
  7 42 0.311707
  8 42 0.746569
  9 42 -0.392978
  10 42 0.230418
  11 42 -0.142935
  12 42 -0.431232
  13 42 0.15243
  14 42 0.169019
  15 42 -0.416666
  16 42 -0.877217
  17 42 -0.358824
  18 42 -0.648915
  19 42 0.435537
